COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
ARGENTINA,Catamarca	,Catamarca (San Fernando del Valle de Catamarca)	,ARGENTINE,Catamarca	,Catamarca (San Fernando del Valle de Catamarca)	,,,,,
ARGENTINA,Chaco	,Charata	,ARGENTINE,Chaco	,Charata	,,,,,
ARGENTINA,Chaco	,Juan José Castelli	,ARGENTINE,Chaco	,Juan José Castelli	,,,,,
ARGENTINA,Chaco	,Las Breñas	,ARGENTINE,Chaco	,Las Breñas	,,,,,
ARGENTINA,Chaco	,Machagai	,ARGENTINE,Chaco	,Machagai	,,,,,
ARGENTINA,Chaco	,Presidencia Roque Sáenz Peña	,ARGENTINE,Chaco	,Presidencia Roque Sáenz Peña	,,,,,
ARGENTINA,Chaco	,Quitilipi	,ARGENTINE,Chaco	,Quitilipi	,,,,,
ARGENTINA,Chaco	,Resistencia	,ARGENTINE,Chaco	,Resistencia	,,,,,
ARGENTINA,Chaco	,Villa Ángela	,ARGENTINE,Chaco	,Villa Ángela	,,,,,
ARGENTINA,Chubut	,Comodoro Rivadavia	,ARGENTINE,Chubut	,Comodoro Rivadavia	,,,,,
ARGENTINA,Chubut	,Esquel	,ARGENTINE,Chubut	,Esquel	,,,,,
ARGENTINA,Chubut	,Puerto Madryn	,ARGENTINE,Chubut	,Puerto Madryn	,,,,,
ARGENTINA,Chubut	,Rawson	,ARGENTINE,Chubut	,Rawson	,,,,,
ARGENTINA,Chubut	,Trelew	,ARGENTINE,Chubut	,Trelew	,,,,,
ARGENTINA,Ciudad Autónoma de Buenos Aires (Distrito Federal)	,Buenos Aires	,ARGENTINE,Ciudad Autónoma de Buenos Aires (Distrito Federal)	,Buenos Aires	,,,,,
ARGENTINA,Córdoba	,Alta Gracia	,ARGENTINE,Córdoba	,Alta Gracia	,,,,,
ARGENTINA,Córdoba	,Arroyito	,ARGENTINE,Córdoba	,Arroyito	,,,,,
ARGENTINA,Córdoba	,Bell Ville	,ARGENTINE,Córdoba	,Bell Ville	,,,,,
ARGENTINA,Córdoba	,Colonia Caroya	,ARGENTINE,Córdoba	,Colonia Caroya	,,,,,
ARGENTINA,Córdoba	,Córdoba	,ARGENTINE,Córdoba	,Córdoba	,,,,,
ARGENTINA,Córdoba	,Cosquín (- Santa María de Punilla)	,ARGENTINE,Córdoba	,Cosquín (- Santa María de Punilla)	,,,,,
ARGENTINA,Córdoba	,Cruz del Eje	,ARGENTINE,Córdoba	,Cruz del Eje	,,,,,
ARGENTINA,Córdoba	,Deán Funes	,ARGENTINE,Córdoba	,Deán Funes	,,,,,
ARGENTINA,Córdoba	,Jesús María	,ARGENTINE,Córdoba	,Jesús María	,,,,,
ARGENTINA,Córdoba	,Laboulaye	,ARGENTINE,Córdoba	,Laboulaye	,,,,,
ARGENTINA,Córdoba	,La Falda (- Huerta Grande - Valle Hermoso)	,ARGENTINE,Córdoba	,La Falda (- Huerta Grande - Valle Hermoso)	,,,,,
ARGENTINA,Córdoba	,Marcos Juárez	,ARGENTINE,Córdoba	,Marcos Juárez	,,,,,
ARGENTINA,Córdoba	,Río Cuarto	,ARGENTINE,Córdoba	,Río Cuarto	,,,,,
ARGENTINA,Córdoba	,Río Segundo (- Pilar)	,ARGENTINE,Córdoba	,Río Segundo (- Pilar)	,,,,,
ARGENTINA,Córdoba	,Río Tercero	,ARGENTINE,Córdoba	,Río Tercero	,,,,,
ARGENTINA,Córdoba	,San Francisco	,ARGENTINE,Córdoba	,San Francisco	,,,,,
ARGENTINA,Córdoba	,Villa Carlos Paz	,ARGENTINE,Córdoba	,Villa Carlos Paz	,,,,,
ARGENTINA,Córdoba	,Villa Dolores (- Villa Sarmiento)	,ARGENTINE,Córdoba	,Villa Dolores (- Villa Sarmiento)	,,,,,
ARGENTINA,Córdoba	,Villa María	,ARGENTINE,Córdoba	,Villa María	,,,,,
ARGENTINA,Corrientes	,Bella Vista	,ARGENTINE,Corrientes	,Bella Vista	,,,,,
ARGENTINA,Corrientes	,Corrientes	,ARGENTINE,Corrientes	,Corrientes	,,,,,
ARGENTINA,Corrientes	,Curuzú Cuatiá	,ARGENTINE,Corrientes	,Curuzú Cuatiá	,,,,,
ARGENTINA,Corrientes	,Esquina	,ARGENTINE,Corrientes	,Esquina	,,,,,
ARGENTINA,Corrientes	,Gobernador Virasoro	,ARGENTINE,Corrientes	,Gobernador Virasoro	,,,,,
ARGENTINA,Corrientes	,Goya	,ARGENTINE,Corrientes	,Goya	,,,,,
ARGENTINA,Corrientes	,Ituzaingó	,ARGENTINE,Corrientes	,Ituzaingó	,,,,,
ARGENTINA,Corrientes	,Mercedes	,ARGENTINE,Corrientes	,Mercedes	,,,,,
ARGENTINA,Corrientes	,Monte Caseros	,ARGENTINE,Corrientes	,Monte Caseros	,,,,,
ARGENTINA,Corrientes	,Paso de los Libres	,ARGENTINE,Corrientes	,Paso de los Libres	,,,,,
ARGENTINA,Corrientes	,Santo Tomé	,ARGENTINE,Corrientes	,Santo Tomé	,,,,,
ARGENTINA,Entre Ríos	,Chajarí	,ARGENTINE,Entre Ríos	,Chajarí	,,,,,
ARGENTINA,Entre Ríos	,Colón	,ARGENTINE,Entre Ríos	,Colón	,,,,,
ARGENTINA,Entre Ríos	,Concepción del Uruguay	,ARGENTINE,Entre Ríos	,Concepción del Uruguay	,,,,,
ARGENTINA,Entre Ríos	,Concordia	,ARGENTINE,Entre Ríos	,Concordia	,,,,,
ARGENTINA,Entre Ríos	,Crespo	,ARGENTINE,Entre Ríos	,Crespo	,,,,,
ARGENTINA,Entre Ríos	,Diamante	,ARGENTINE,Entre Ríos	,Diamante	,,,,,
ARGENTINA,Entre Ríos	,Gualeguay	,ARGENTINE,Entre Ríos	,Gualeguay	,,,,,
ARGENTINA,Entre Ríos	,Gualeguaychú	,ARGENTINE,Entre Ríos	,Gualeguaychú	,,,,,
ARGENTINA,Entre Ríos	,La Paz	,ARGENTINE,Entre Ríos	,La Paz	,,,,,
ARGENTINA,Entre Ríos	,Victoria	,ARGENTINE,Entre Ríos	,Victoria	,,,,,
ARGENTINA,Entre Ríos	,Villaguay	,ARGENTINE,Entre Ríos	,Villaguay	,,,,,
ARGENTINA,Formosa	,Clorinda	,ARGENTINE,Formosa	,Clorinda	,,,,,
ARGENTINA,Formosa	,Formosa	,ARGENTINE,Formosa	,Formosa	,,,,,
ARGENTINA,Formosa	,Pirané	,ARGENTINE,Formosa	,Pirané	,,,,,
ARGENTINA,Jujuy	,Libertador General San Martín	,ARGENTINE,Jujuy	,Libertador General San Martín	,,,,,
ARGENTINA,Jujuy	,Perico (Ciudad Perico)	,ARGENTINE,Jujuy	,Perico (Ciudad Perico)	,,,,,
ARGENTINA,Jujuy	,San Pedro de Jujuy	,ARGENTINE,Jujuy	,San Pedro de Jujuy	,,,,,
ARGENTINA,Jujuy	,San Salvador de Jujuy	,ARGENTINE,Jujuy	,San Salvador de Jujuy	,,,,,
ARGENTINA,La Pampa	,General Pico	,ARGENTINE,La Pampa	,General Pico	,,,,,
ARGENTINA,La Pampa	,Santa Rosa de Toay	,ARGENTINE,La Pampa	,Santa Rosa de Toay	,,,,,
ARGENTINA,La Rioja	,Chilecito	,ARGENTINE,La Rioja	,Chilecito	,,,,,
ARGENTINA,Mendoza	,General Alvear	,ARGENTINE,Mendoza	,General Alvear	,,,,,
ARGENTINA,Mendoza	,Malargüe	,ARGENTINE,Mendoza	,Malargüe	,,,,,
ARGENTINA,Mendoza	,Mendoza	,ARGENTINE,Mendoza	,Mendoza	,,,,,
ARGENTINA,Mendoza	,Rivadavia	,ARGENTINE,Mendoza	,Rivadavia	,,,,,
ARGENTINA,Mendoza	,San Martín (- La Colonia)	,ARGENTINE,Mendoza	,San Martín (- La Colonia)	,,,,,
ARGENTINA,Mendoza	,San Rafael	,ARGENTINE,Mendoza	,San Rafael	,,,,,
ARGENTINA,Mendoza	,Tunuyán	,ARGENTINE,Mendoza	,Tunuyán	,,,,,
ARGENTINA,Misiones	,Apóstoles	,ARGENTINE,Misiones	,Apóstoles	,,,,,
ARGENTINA,Misiones	,Jardín América	,ARGENTINE,Misiones	,Jardín América	,,,,,
ARGENTINA,Misiones	,Leandro N. Alem	,ARGENTINE,Misiones	,Leandro N. Alem	,,,,,
ARGENTINA,Misiones	,Posadas	,ARGENTINE,Misiones	,Posadas	,,,,,
ARGENTINA,Misiones	,Puerto Iguazú	,ARGENTINE,Misiones	,Puerto Iguazú	,,,,,
ARGENTINA,Misiones	,San Vicente	,ARGENTINE,Misiones	,San Vicente	,,,,,
ARGENTINA,Neuquén	,Centenario	,ARGENTINE,Neuquén	,Centenario	,,,,,
ARGENTINA,Neuquén	,Cutral Có (- Plaza Huincul)	,ARGENTINE,Neuquén	,Cutral Có (- Plaza Huincul)	,,,,,
ARGENTINA,Neuquén	,Neuquén (- Plottier - Cipolletti)	,ARGENTINE,Neuquén	,Neuquén (- Plottier - Cipolletti)	,,,,,
ARGENTINA,Neuquén	,Rincón de los Sauces	,ARGENTINE,Neuquén	,Rincón de los Sauces	,,,,,
ARGENTINA,Neuquén	,San Martín de los Andes	,ARGENTINE,Neuquén	,San Martín de los Andes	,,,,,
ARGENTINA,Neuquén	,Zapala	,ARGENTINE,Neuquén	,Zapala	,,,,,
