COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
NIGERIA,Niger,"Kontagora	",NIGERIA,Niger,"Kontagora	",,,,,
NIGERIA,Niger,"Minna	",NIGERIA,Niger,"Minna	",,,,,
NIGERIA,Niger,"Suleja	",NIGERIA,Niger,"Suleja	",,,,,
NIGERIA,"Ogun	","Abeokuta	",NIGERIA,"Ogun	","Abeokuta	",,,,,
NIGERIA,"Ogun	","Ifo	",NIGERIA,"Ogun	","Ifo	",,,,,
NIGERIA,"Ogun	","Ijebu Igbo	",NIGERIA,"Ogun	","Ijebu Igbo	",,,,,
NIGERIA,"Ogun	","Ijebu Ode	",NIGERIA,"Ogun	","Ijebu Ode	",,,,,
NIGERIA,"Ogun	","Sagamu	",NIGERIA,"Ogun	","Sagamu	",,,,,
NIGERIA,"Ogun	","Sango Otta	",NIGERIA,"Ogun	","Sango Otta	",,,,,
NIGERIA,Ondo,"Akure	",NIGERIA,Ondo,"Akure	",,,,,
NIGERIA,Ondo,"Ikare	",NIGERIA,Ondo,"Ikare	",,,,,
NIGERIA,Ondo,"Okitipupa	",NIGERIA,Ondo,"Okitipupa	",,,,,
NIGERIA,Ondo,"Ondo	",NIGERIA,Ondo,"Ondo	",,,,,
NIGERIA,Ondo,"Owo	",NIGERIA,Ondo,"Owo	",,,,,
NIGERIA,"Osun	","Gbongan	",NIGERIA,"Osun	","Gbongan	",,,,,
NIGERIA,"Osun	","Ife	",NIGERIA,"Osun	","Ife	",,,,,
NIGERIA,"Osun	","Ifon	",NIGERIA,"Osun	","Ifon	",,,,,
NIGERIA,"Osun	","Ikire	",NIGERIA,"Osun	","Ikire	",,,,,
NIGERIA,"Osun	","Ikirun	",NIGERIA,"Osun	","Ikirun	",,,,,
NIGERIA,"Osun	","Ila Orangun	",NIGERIA,"Osun	","Ila Orangun	",,,,,
NIGERIA,"Osun	","Ilesha	",NIGERIA,"Osun	","Ilesha	",,,,,
NIGERIA,"Osun	","Ilobu	",NIGERIA,"Osun	","Ilobu	",,,,,
NIGERIA,"Osun	","Inisa	",NIGERIA,"Osun	","Inisa	",,,,,
NIGERIA,"Osun	","Iwo	",NIGERIA,"Osun	","Iwo	",,,,,
NIGERIA,"Osun	","Modakeke	",NIGERIA,"Osun	","Modakeke	",,,,,
NIGERIA,"Osun	","Oshogbo	",NIGERIA,"Osun	","Oshogbo	",,,,,
NIGERIA,Oyo,"Ibadan	",NIGERIA,Oyo,"Ibadan	",,,,,
NIGERIA,Oyo,Igboho,NIGERIA,Oyo,Igboho,,,,,
NIGERIA,Oyo,"Igbo Ora	",NIGERIA,Oyo,"Igbo Ora	",,,,,
NIGERIA,Oyo,"Iseyin	",NIGERIA,Oyo,"Iseyin	",,,,,
NIGERIA,Oyo,"Ogbomosho	",NIGERIA,Oyo,"Ogbomosho	",,,,,
