COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
SOUTH AFRICA,Western Cape	,Malmesbury (- Wesbank - Ilinge Lethu)	,AFRIQUE DU SUD,Western Cape	,Malmesbury (- Wesbank - Ilinge Lethu)	,,,,,
SOUTH AFRICA,Western Cape	,Montagu (- Ashbury)	,AFRIQUE DU SUD,Western Cape	,Montagu (- Ashbury)	,,,,,
SOUTH AFRICA,Western Cape	,Mossel Bay (- Kwanonqaba - Hartenbos - Dana Bay)	,AFRIQUE DU SUD,Western Cape	,Mossel Bay (- Kwanonqaba - Hartenbos - Dana Bay)	,,,,,
SOUTH AFRICA,Western Cape	,Oudtshoorn (- Bongelethu)	,AFRIQUE DU SUD,Western Cape	,Oudtshoorn (- Bongelethu)	,,,,,
SOUTH AFRICA,Western Cape	,Paarl (- Wellington)	,AFRIQUE DU SUD,Western Cape	,Paarl (- Wellington)	,,,,,
SOUTH AFRICA,Western Cape	,Plettenberg Bay (- Kwanokuthula)	,AFRIQUE DU SUD,Western Cape	,Plettenberg Bay (- Kwanokuthula)	,,,,,
SOUTH AFRICA,Western Cape	,Riversdale	,AFRIQUE DU SUD,Western Cape	,Riversdale	,,,,,
SOUTH AFRICA,Western Cape	,Robertson (- Nkqubela)	,AFRIQUE DU SUD,Western Cape	,Robertson (- Nkqubela)	,,,,,
SOUTH AFRICA,Western Cape	,Saldanha (- Diazville)	,AFRIQUE DU SUD,Western Cape	,Saldanha (- Diazville)	,,,,,
SOUTH AFRICA,Western Cape	,Somerset West (- Strand - Nomzano)	,AFRIQUE DU SUD,Western Cape	,Somerset West (- Strand - Nomzano)	,,,,,
SOUTH AFRICA,Western Cape	,Stellenbosch (- Khayamandi)	,AFRIQUE DU SUD,Western Cape	,Stellenbosch (- Khayamandi)	,,,,,
SOUTH AFRICA,Western Cape	,Swellendam (- Railton)	,AFRIQUE DU SUD,Western Cape	,Swellendam (- Railton)	,,,,,
SOUTH AFRICA,Western Cape	,Vredenburg (- Louwville - Ongegund)	,AFRIQUE DU SUD,Western Cape	,Vredenburg (- Louwville - Ongegund)	,,,,,
SOUTH AFRICA,Western Cape	,Vredendal	,AFRIQUE DU SUD,Western Cape	,Vredendal	,,,,,
SOUTH AFRICA,Western Cape	,Worcester (- Zweletemba)	,AFRIQUE DU SUD,Western Cape	,Worcester (- Zweletemba)	,,,,,
