COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
ETHIOPIA,Oromia,Sebeta,ETHIOPIA,Oromia,Sebeta,ETHIOPIA,Oromia,Sebeta,,
ETHIOPIA,Oromia,Burayu,ETHIOPIA,Oromia,Burayu,ETHIOPIA,Oromia,Burayu,,
ETHIOPIA,Oromia,Ambo ,ETHIOPIA,Oromia,Hiywet,ETHIOPIA,Oromia,Hagere Hiywet,,
ETHIOPIA,Oromia,Robe,ETHIOPIA,Oromia,Robe,ETHIOPIA,Oromia,Robe,,
ETHIOPIA,Oromia,Ziway,ETHIOPIA,Oromia,Ziway,ETHIOPIA,Oromia,Ziway,,
ETHIOPIA,Oromia,Mojo,ETHIOPIA,Oromia,Mojo,ETHIOPIA,Oromia,Mojo,,
ETHIOPIA,Oromia,Woliso,ETHIOPIA,Oromia,Woliso,ETHIOPIA,Oromia,Woliso,,
ETHIOPIA,Oromia,Meki,ETHIOPIA,Oromia,Meki,ETHIOPIA,Oromia,Meki,,
ETHIOPIA,Oromia,Negele ,ETHIOPIA,Oromia,Negele ,ETHIOPIA,Oromia,Negele ,,
ETHIOPIA,Oromia,Asebe Teferi ,ETHIOPIA,Oromia,Chiro,ETHIOPIA,Oromia,Chiro,,
ETHIOPIA,Oromia,Hagere Maryam ,ETHIOPIA,Oromia,Hagere Maryam ,ETHIOPIA,Oromia,Hagere Maryam ,,
ETHIOPIA,Oromia,Goba,ETHIOPIA,Oromia,Goba,ETHIOPIA,Oromia,Goba,,
ETHIOPIA,Oromia,Alem Maya ,ETHIOPIA,Oromia,Haromaya,ETHIOPIA,Oromia,Haromaya,,
ETHIOPIA,Oromia,Metu,ETHIOPIA,Oromia,Metu,ETHIOPIA,Oromia,Metu,,
ETHIOPIA,Oromia,Dembi Dolo,ETHIOPIA,Oromia,Dembi Dolo,ETHIOPIA,Oromia,Dembi Dolo,,
ETHIOPIA,Oromia,Moyale,ETHIOPIA,Oromia,Moyale,ETHIOPIA,Oromia,Moyale,,
ETHIOPIA,Oromia,Fiche,ETHIOPIA,Oromia,Fiche,ETHIOPIA,Oromia,Fiche,,
ETHIOPIA,Oromia,Agaro,ETHIOPIA,Oromia,Agaro,ETHIOPIA,Oromia,Agaro,,
ETHIOPIA,Oromia,Gelemso,ETHIOPIA,Oromia,Gelemso,ETHIOPIA,Oromia,Gelemso,,
ETHIOPIA,Oromia,Nedjo ,ETHIOPIA,Oromia,Nejo,ETHIOPIA,Oromia,Nejo,,
ETHIOPIA,Oromia        ,Bekoji,ETHIOPIA,Oromia        ,Bekoji,ETHIOPIA,Oromia        ,Bekoji,,
ETHIOPIA,Oromia,Kibre Mengist ,ETHIOPIA,Oromia,Kebri Mangest,ETHIOPIA,Oromia,Kebri Mangest,,
ETHIOPIA,Oromia,Shakiso,ETHIOPIA,Oromia,Shakiso,ETHIOPIA,Oromia,Shakiso,,
ETHIOPIA,Oromia,Bako,ETHIOPIA,Oromia,Bako,ETHIOPIA,Oromia,Bako,,
ETHIOPIA,Oromia,Deder,ETHIOPIA,Oromia,Deder,ETHIOPIA,Oromia,Deder,,
ETHIOPIA,Oromia,Dodola,ETHIOPIA,Oromia,Dodola,ETHIOPIA,Oromia,Dodola,,
ETHIOPIA,Oromia,Asasa,ETHIOPIA,Oromia,Asasa,ETHIOPIA,Oromia,Asasa,,
ETHIOPIA,Oromia,Metehara,ETHIOPIA,Oromia,Metehara,ETHIOPIA,Oromia,Metehara,,
ETHIOPIA,Oromia,Ginchi,ETHIOPIA,Oromia,Ginchi,ETHIOPIA,Oromia,Ginchi,,
ETHIOPIA,Oromia,Ginir,ETHIOPIA,Oromia,Ginir,ETHIOPIA,Oromia,Ginir,,
ETHIOPIA,Oromia,Gebre Guracha ,ETHIOPIA,Oromia,Kuyu,ETHIOPIA,Oromia,Kuyu,,
ETHIOPIA,Oromia,Bedele,ETHIOPIA,Oromia,Bedele,ETHIOPIA,Oromia,Bedele,,
ETHIOPIA,Oromia,Dera,ETHIOPIA,Oromia,Dera,ETHIOPIA,Oromia,Dera,,
ETHIOPIA,Oromia,Robe ,ETHIOPIA,Oromia,Arsi Robe,ETHIOPIA,Oromia,Arsi Robe,,
ETHIOPIA,Oromia,Bedesa,ETHIOPIA,Oromia,Bedesa,ETHIOPIA,Oromia,Bedesa,,
ETHIOPIA,Oromia,Babile ,ETHIOPIA,Oromia,Babile ,ETHIOPIA,Oromia,Babile ,,
ETHIOPIA,Oromia,Iteya,ETHIOPIA,Oromia,Iteya,ETHIOPIA,Oromia,Iteya,,
ETHIOPIA,Oromia,Yebelo,ETHIOPIA,Oromia,Yebelo,ETHIOPIA,Oromia,Yebelo,,
ETHIOPIA,Oromia,Welenchiti,ETHIOPIA,Oromia,Welenchiti,ETHIOPIA,Oromia,Welenchiti,,
ETHIOPIA,Oromia,Kofele,ETHIOPIA,Oromia,Kofele,ETHIOPIA,Oromia,Kofele,,
ETHIOPIA,Oromia,Shambu,ETHIOPIA,Oromia,Shambu,ETHIOPIA,Oromia,Shambu,,
ETHIOPIA,Oromia,Tulu Bolo,ETHIOPIA,Oromia,Tulu Bolo,ETHIOPIA,Oromia,Tulu Bolo,,
ETHIOPIA,Oromia,Wonji ,ETHIOPIA,Oromia,Wenji Gefersa,ETHIOPIA,Oromia,Wenji Gefersa,,
ETHIOPIA,Oromia,Mendi,ETHIOPIA,Oromia,Mendi,ETHIOPIA,Oromia,Mendi,,
ETHIOPIA,Oromia,Guder,ETHIOPIA,Oromia,Guder,ETHIOPIA,Oromia,Guder,,
ETHIOPIA,Oromia,Gutin,ETHIOPIA,Oromia,Gutin,ETHIOPIA,Oromia,Gutin,,
ETHIOPIA,Oromia,Abomsa,ETHIOPIA,Oromia,Abomsa,ETHIOPIA,Oromia,Abomsa,,
ETHIOPIA,Oromia,Huruta ,ETHIOPIA,Oromia,Hurata,ETHIOPIA,Oromia,Hurata,,
ETHIOPIA,Oromia,Guracha Jeldu,ETHIOPIA,Oromia,Guracha Jeldu,ETHIOPIA,Oromia,Guracha Jeldu,,
ETHIOPIA,Oromia,Sokoru,ETHIOPIA,Oromia,Sokoru,ETHIOPIA,Oromia,Sokoru,,
ETHIOPIA,Oromia,Mieso,ETHIOPIA,Oromia,Mieso,ETHIOPIA,Oromia,Mieso,,
