COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
United States of America,"Alabama	","Birmingham	",les États-Unis d'Amérique,"Alabama	","Birmingham	",,,,,
United States of America,"Alabama	","Huntsville	",les États-Unis d'Amérique,"Alabama	","Huntsville	",,,,,
United States of America,"Alabama	","Mobile	",les États-Unis d'Amérique,"Alabama	","Mobile	",,,,,
United States of America,"Alabama	","Tuscaloosa	",les États-Unis d'Amérique,"Alabama	","Tuscaloosa	",,,,,
United States of America,"Alaska	","Anchorage	",les États-Unis d'Amérique,"Alaska	","Anchorage	",,,,,
United States of America,"Arizona	","Chandler	",les États-Unis d'Amérique,"Arizona	","Chandler	",,,,,
United States of America,"Arizona	","Gilbert	",les États-Unis d'Amérique,"Arizona	","Gilbert	",,,,,
United States of America,"Arizona	","Glendale	",les États-Unis d'Amérique,"Arizona	","Glendale	",,,,,
United States of America,"Arizona	","Peoria	",les États-Unis d'Amérique,"Arizona	","Peoria	",,,,,
United States of America,"Arizona	","Phoenix	",les États-Unis d'Amérique,"Arizona	","Phoenix	",,,,,
United States of America,"Arizona	","Scottsdale	",les États-Unis d'Amérique,"Arizona	","Scottsdale	",,,,,
United States of America,"Arizona	","Surprise	",les États-Unis d'Amérique,"Arizona	","Surprise	",,,,,
United States of America,"Arizona	","Tempe	",les États-Unis d'Amérique,"Arizona	","Tempe	",,,,,
United States of America,"Arizona	","Tucson	",les États-Unis d'Amérique,Arizona        ,"Tucson	",,,,,
United States of America,"Arkansas	","Arkansas	",les États-Unis d'Amérique,"Arkansas	","Arkansas	",,,,,
United States of America,"California	","Anaheim	",les États-Unis d'Amérique,Californie        ,"Anaheim	",,,,,
United States of America,"California	","Antioch	",les États-Unis d'Amérique,Californie        ,"Antioch	",,,,,
United States of America,"California	","Berkeley	",les États-Unis d'Amérique,Californie        ,"Berkeley	",,,,,
United States of America,"California	","Burbank	",les États-Unis d'Amérique,Californie        ,"Burbank	",,,,,
United States of America,"California	","Chula Vista	",les États-Unis d'Amérique,Californie        ,"Chula Vista	",,,,,
United States of America,"California	","Clovis	",les États-Unis d'Amérique,Californie        ,"Clovis	",,,,,
United States of America,"California	","Concord	",les États-Unis d'Amérique,Californie        ,"Concord	",,,,,
United States of America,"California	","Corona	",les États-Unis d'Amérique,Californie        ,"Corona	",,,,,
United States of America,"California	","Costa Mesa	",les États-Unis d'Amérique,Californie        ,"Costa Mesa	",,,,,
United States of America,"California	","Daly City	",les États-Unis d'Amérique,Californie        ,"Daly City	",,,,,
United States of America,"California	","East Los Angeles	",les États-Unis d'Amérique,Californie        ,"East Los Angeles	",,,,,
United States of America,"California	","El Cajon	",les États-Unis d'Amérique,Californie        ,"El Cajon	",,,,,
United States of America,"California	","Elk Grove (incl. Laguna)	",les États-Unis d'Amérique,Californie        ,"Elk Grove (incl. Laguna)	",,,,,
United States of America,"California	","El Monte	",les États-Unis d'Amérique,Californie        ,"El Monte	",,,,,
United States of America,"California	","Escondido	",les États-Unis d'Amérique,Californie        ,"Escondido	",,,,,
United States of America,"California	","Fairfield	",les États-Unis d'Amérique,Californie        ,"Fairfield	",,,,,
United States of America,"California	","Fontana	",les États-Unis d'Amérique,Californie        ,"Fontana	",,,,,
United States of America,"California	","Fremont	",les États-Unis d'Amérique,Californie        ,"Fremont	",,,,,
United States of America,"California	","Fresno	",les États-Unis d'Amérique,Californie        ,"Fresno	",,,,,
United States of America,"California	","Fullerton	",les États-Unis d'Amérique,Californie        ,"Fullerton	",,,,,
United States of America,"California	","Garden Grove	",les États-Unis d'Amérique,Californie        ,"Garden Grove	",,,,,
United States of America,"California	","Glendale	",les États-Unis d'Amérique,Californie        ,"Glendale	",,,,,
United States of America,"California	","Hayward	",les États-Unis d'Amérique,Californie        ,"Hayward	",,,,,
United States of America,"California	","Huntington Beach	",les États-Unis d'Amérique,Californie        ,"Huntington Beach	",,,,,
United States of America,"California	","Inglewood	",les États-Unis d'Amérique,Californie        ,"Inglewood	",,,,,
United States of America,"California	","Irvine	",les États-Unis d'Amérique,Californie        ,"Irvine	",,,,,
United States of America,"California	","Jurupa Valley	",les États-Unis d'Amérique,Californie        ,"Jurupa Valley	",,,,,
United States of America,"California	","Lancaster	",les États-Unis d'Amérique,Californie        ,"Lancaster	",,,,,
United States of America,"California	","Long Beach	",les États-Unis d'Amérique,Californie        ,"Long Beach	",,,,,
United States of America,"California	","Los Angeles	",les États-Unis d'Amérique,Californie        ,"Los Angeles	",,,,,
United States of America,"California	","Modesto	",les États-Unis d'Amérique,Californie        ,"Modesto	",,,,,
United States of America,"California	","Moreno Valley	",les États-Unis d'Amérique,Californie        ,"Moreno Valley	",,,,,
United States of America,"California	","Murrieta	",les États-Unis d'Amérique,Californie        ,"Murrieta	",,,,,
United States of America,"California	","Norwalk	",les États-Unis d'Amérique,Californie        ,"Norwalk	",,,,,
United States of America,"California	","Oakland	",les États-Unis d'Amérique,Californie        ,"Oakland	",,,,,
United States of America,"California	","Oceanside	",les États-Unis d'Amérique,Californie        ,"Oceanside	",,,,,
United States of America,"California	","Ontario	",les États-Unis d'Amérique,Californie        ,"Ontario	",,,,,
United States of America,"California	","Orange	",les États-Unis d'Amérique,Californie        ,"Orange	",,,,,
United States of America,"California	","Oxnard	",les États-Unis d'Amérique,Californie        ,"Oxnard	",,,,,
United States of America,"California	","Palmdale	",les États-Unis d'Amérique,Californie        ,"Palmdale	",,,,,
United States of America,"California	","Pasadena	",les États-Unis d'Amérique,Californie        ,"Pasadena	",,,,,
United States of America,"California	","Pomona	",les États-Unis d'Amérique,Californie        ,"Pomona	",,,,,
United States of America,"California	","Rancho Cucamonga	",les États-Unis d'Amérique,Californie        ,"Rancho Cucamonga	",,,,,
United States of America,"California	","Rialto	",les États-Unis d'Amérique,Californie        ,"Rialto	",,,,,
United States of America,"California	","Richmond	",les États-Unis d'Amérique,Californie        ,"Richmond	",,,,,
United States of America,"California	","Riverside	",les États-Unis d'Amérique,Californie        ,"Riverside	",,,,,
United States of America,"California	","Roseville	",les États-Unis d'Amérique,Californie        ,"Roseville	",,,,,
United States of America,"California	","Sacramento	",les États-Unis d'Amérique,Californie        ,"Sacramento	",,,,,
United States of America,"California	","Salinas	",les États-Unis d'Amérique,Californie        ,"Salinas	",,,,,
United States of America,"California	","San Bernardino	",les États-Unis d'Amérique,Californie        ,"San Bernardino	",,,,,
United States of America,"California	","San Buenaventura (Ventura)	",les États-Unis d'Amérique,Californie        ,"San Buenaventura (Ventura)	",,,,,
United States of America,"California	","San Diego	",les États-Unis d'Amérique,Californie        ,"San Diego	",,,,,
United States of America,"California	","San Francisco	",les États-Unis d'Amérique,Californie        ,"San Francisco	",,,,,
United States of America,"California	","San Jose	",les États-Unis d'Amérique,Californie        ,San José,,,,,
United States of America,"California	","San Mateo	",les États-Unis d'Amérique,Californie        ,"San Mateo	",,,,,
United States of America,"California	","Santa Ana	",les États-Unis d'Amérique,Californie        ,"Santa Ana	",,,,,
United States of America,"California	","Santa Clara	",les États-Unis d'Amérique,Californie        ,"Santa Clara	",,,,,
United States of America,"California	","Santa Clarita	",les États-Unis d'Amérique,Californie        ,"Santa Clarita	",,,,,
United States of America,"California	","Santa Maria	",les États-Unis d'Amérique,Californie        ,"Santa Maria	",,,,,
United States of America,"California	","Santa Rosa	",les États-Unis d'Amérique,Californie        ,"Santa Rosa	",,,,,
United States of America,"California	","Simi Valley	",les États-Unis d'Amérique,Californie        ,"Simi Valley	",,,,,
United States of America,"California	","Stockton	",les États-Unis d'Amérique,Californie        ,"Stockton	",,,,,
United States of America,"California	","Sunnyvale	",les États-Unis d'Amérique,Californie        ,"Sunnyvale	",,,,,
United States of America,"California	","Temecula	",les États-Unis d'Amérique,Californie        ,"Temecula	",,,,,
United States of America,"California	","Thousand Oaks	",les États-Unis d'Amérique,Californie        ,"Thousand Oaks	",,,,,
United States of America,"California	","Torrance	",les États-Unis d'Amérique,Californie        ,"Torrance	",,,,,
United States of America,"California	","Vacaville	",les États-Unis d'Amérique,Californie        ,"Vacaville	",,,,,
United States of America,"California	","Vallejo	",les États-Unis d'Amérique,Californie        ,"Vallejo	",,,,,
United States of America,"California	","Victorville	",les États-Unis d'Amérique,Californie        ,"Victorville	",,,,,
United States of America,"California	","Visalia	",les États-Unis d'Amérique,Californie        ,"Visalia	",,,,,
United States of America,"California	","Vista	",les États-Unis d'Amérique,Californie        ,"Vista	",,,,,
United States of America,"California	","West Covina	",les États-Unis d'Amérique,Californie        ,"West Covina	",,,,,
United States of America,"Colorado	","Arvada	",les États-Unis d'Amérique,"Colorado	","Arvada	",,,,,
United States of America,"Colorado	","Aurora	",les États-Unis d'Amérique,"Colorado	","Aurora	",,,,,
United States of America,"Colorado	","Boulder	",les États-Unis d'Amérique,"Colorado	","Boulder	",,,,,
United States of America,"Colorado	","Centennial	",les États-Unis d'Amérique,"Colorado	","Centennial	",,,,,
United States of America,"Colorado	","Colorado Springs	",les États-Unis d'Amérique,"Colorado	","Colorado Springs	",,,,,
United States of America,"Colorado	","Denver	",les États-Unis d'Amérique,"Colorado	","Denver	",,,,,
United States of America,"Colorado	","Fort Collins	",les États-Unis d'Amérique,"Colorado	","Fort Collins	",,,,,
United States of America,"Colorado	","Greeley	",les États-Unis d'Amérique,"Colorado	","Greeley	",,,,,
United States of America,"Colorado	","Highlands Ranch	",les États-Unis d'Amérique,"Colorado	","Highlands Ranch	",,,,,
United States of America,"Colorado	","Lakewood	",les États-Unis d'Amérique,"Colorado	","Lakewood	",,,,,
United States of America,"Colorado	","Pueblo	",les États-Unis d'Amérique,"Colorado	","Pueblo	",,,,,
United States of America,"Colorado	","Thousand Oaks	",les États-Unis d'Amérique,"Colorado	","Thousand Oaks	",,,,,
United States of America,"Colorado	","Westminster	",les États-Unis d'Amérique,"Colorado	","Westminster	",,,,,
United States of America,"Connecticut	","Bridgeport	",les États-Unis d'Amérique,"Connecticut	","Bridgeport	",,,,,
United States of America,"Connecticut	","Waterbury	",les États-Unis d'Amérique,Connecticut        ,"Waterbury	",,,,,
United States of America,"Delaware	",Delaware,les États-Unis d'Amérique,Delaware        ,Delaware,,,,,
United States of America,"District of Columbia	","Washington	",les États-Unis d'Amérique,District de Colombie,"Washington	",,,,,
United States of America,"Florida	","Brandon	",les États-Unis d'Amérique,Floride,"Brandon	",,,,,
United States of America,"Florida	","Cape Coral	",les États-Unis d'Amérique,Floride,"Cape Coral	",,,,,
United States of America,"Florida	","Coral Springs	",les États-Unis d'Amérique,Floride,"Coral Springs	",,,,,
United States of America,"Florida	","Davie	",les États-Unis d'Amérique,Floride,"Davie	",,,,,
United States of America,"Florida	","Fort Lauderdale	",les États-Unis d'Amérique,Floride,"Fort Lauderdale	",,,,,
United States of America,"Florida	","Gainesville	",les États-Unis d'Amérique,Floride,"Gainesville	",,,,,
United States of America,"Florida	","Hialeah	",les États-Unis d'Amérique,Floride,"Hialeah	",,,,,
United States of America,"Florida	","Hollywood	",les États-Unis d'Amérique,Floride,"Hollywood	",,,,,
United States of America,"Florida	","Jacksonville	",les États-Unis d'Amérique,Floride,"Jacksonville	",,,,,
United States of America,"Florida	","Lakeland	",les États-Unis d'Amérique,Floride,"Lakeland	",,,,,
United States of America,"Florida	","Lehigh Acres	",les États-Unis d'Amérique,Floride,"Lehigh Acres	",,,,,
United States of America,"Florida	","Miami	",les États-Unis d'Amérique,Floride,"Miami	",,,,,
United States of America,"Florida	","Miami Gardens (Carol City - Norland)	",les États-Unis d'Amérique,Floride,"Miami Gardens (Carol City - Norland)	",,,,,
United States of America,"Florida	","Miramar	",les États-Unis d'Amérique,Floride,"Miramar	",,,,,
United States of America,"Florida	","Orlando	",les États-Unis d'Amérique,Floride,"Orlando	",,,,,
United States of America,"Florida	","Palm Bay	",les États-Unis d'Amérique,Floride,"Palm Bay	",,,,,
United States of America,"Florida	","Pembroke Pines	",les États-Unis d'Amérique,Floride,"Pembroke Pines	",,,,,
United States of America,"Florida	","Pompano Beach	",les États-Unis d'Amérique,Floride,"Pompano Beach	",,,,,
United States of America,"Florida	","Port St. Lucie	",les États-Unis d'Amérique,Floride,"Port St. Lucie	",,,,,
United States of America,"Florida	","Spring Hill	",les États-Unis d'Amérique,Floride,"Spring Hill	",,,,,
United States of America,"Florida	","Tallahassee	",les États-Unis d'Amérique,Floride,"Tallahassee	",,,,,
United States of America,"Florida	","Tampa	",les États-Unis d'Amérique,Floride,"Tampa	",,,,,
United States of America,"Florida	","The Villages	",les États-Unis d'Amérique,Floride,"The Villages	",,,,,
United States of America,"Florida	","West Palm Beach	",les États-Unis d'Amérique,Floride,"West Palm Beach	",,,,,
United States of America,"Georgia	","Athens (- Clarke County)	",les États-Unis d'Amérique,Géorgie        ,"Athens (- Clarke County)	",,,,,
United States of America,"Georgia	","Atlanta	",les États-Unis d'Amérique,Géorgie        ,"Atlanta	",,,,,
United States of America,"Georgia	","Augusta (- Richmond County)	",les États-Unis d'Amérique,Géorgie        ,"Augusta (- Richmond County)	",,,,,
United States of America,"Georgia	","Columbus	",les États-Unis d'Amérique,Géorgie        ,"Columbus	",,,,,
United States of America,"Georgia	","Macon (- Bibb County)	",les États-Unis d'Amérique,Géorgie        ,"Macon (- Bibb County)	",,,,,
United States of America,"Georgia	","Savannah	",les États-Unis d'Amérique,Géorgie        ,"Savannah	",,,,,
United States of America,"Hawaii	","Honolulu (Urban Honolulu CDP)	",les États-Unis d'Amérique,"Hawaii	","Honolulu (Urban Honolulu CDP)	",,,,,
United States of America,"Idaho	","Boise City	",les États-Unis d'Amérique,"Idaho	","Boise City	",,,,,
United States of America,"Illinois	","Aurora	",les États-Unis d'Amérique,Illinois        ,"Aurora	",,,,,
United States of America,"Illinois	","Chicago	",les États-Unis d'Amérique,"Illinois	","Chicago	",,,,,
United States of America,"Illinois	","Chicago	",les États-Unis d'Amérique,"Illinois	","Chicago	",,,,,
United States of America,"Illinois	","Joliet	",les États-Unis d'Amérique,"Illinois	","Joliet	",,,,,
United States of America,"Illinois	","Naperville	",les États-Unis d'Amérique,"Illinois	","Naperville	",,,,,
United States of America,"Illinois	","Peoria	",les États-Unis d'Amérique,"Illinois	","Peoria	",,,,,
United States of America,"Illinois	","Rockford	",les États-Unis d'Amérique,"Illinois	","Rockford	",,,,,
United States of America,"Illinois	","Springfield	",les États-Unis d'Amérique,"Illinois	","Springfield	",,,,,
United States of America,"Indiana	","Evansville	",les États-Unis d'Amérique,Indiana        ,"Evansville	",,,,,
United States of America,"Indiana	","Fort Wayne	",les États-Unis d'Amérique,"Indiana	","Fort Wayne	",,,,,
United States of America,"Indiana	","Indianapolis	",les États-Unis d'Amérique,"Indiana	","Indianapolis	",,,,,
United States of America,"Indiana	","South Bend	",les États-Unis d'Amérique,"Indiana	","South Bend	",,,,,
United States of America,"Iowa	","Davenport	",les États-Unis d'Amérique,"Iowa	","Davenport	",,,,,
United States of America,"Iowa	","Cedar Rapids	",les États-Unis d'Amérique,"Iowa	","Cedar Rapids	",,,,,
United States of America,"Kansas	","Kansas City	",les États-Unis d'Amérique,"Kansas	","Kansas City	",,,,,
United States of America,"Kansas	","Olathe	",les États-Unis d'Amérique,"Kansas	","Olathe	",,,,,
United States of America,"Kansas	","Overland Park	",les États-Unis d'Amérique,"Kansas	","Overland Park	",,,,,
United States of America,"Kansas	","Wichita	",les États-Unis d'Amérique,"Kansas	","Wichita	",,,,,
United States of America,"Kentucky	","Lexington (- Fayette)	",les États-Unis d'Amérique,"Kentucky	","Lexington (- Fayette)	",,,,,
United States of America,"Kentucky	","Louisville (/ Jefferson County)	",les États-Unis d'Amérique,"Kentucky	","Louisville (/ Jefferson County)	",,,,,
United States of America,"Louisiana	","Lafayette	",les États-Unis d'Amérique,"Louisiana	","Lafayette	",,,,,
United States of America,"Louisiana	","Metairie	",les États-Unis d'Amérique,"Louisiana	","Metairie	",,,,,
United States of America,"Louisiana	","Shreveport	",les États-Unis d'Amérique,"Louisiana	","Shreveport	",,,,,
United States of America,"Louisiana	","New Orleans	",les États-Unis d'Amérique,"Louisiana	","New Orleans	",,,,,
United States of America,Maryland,"Baltimore	",les États-Unis d'Amérique,Maryland,"Baltimore	",,,,,
United States of America,Maryland,"Columbia	",les États-Unis d'Amérique,Maryland,"Columbia	",,,,,
United States of America,"Massachusetts	","Boston	",les États-Unis d'Amérique,Massachusetts        ,"Boston	",,,,,
United States of America,"Massachusetts	","Cambridge	",les États-Unis d'Amérique,"Massachusetts	","Cambridge	",,,,,
United States of America,"Massachusetts	","Lowell	",les États-Unis d'Amérique,"Massachusetts	","Lowell	",,,,,
United States of America,"Massachusetts	","Worcester	",les États-Unis d'Amérique,"Massachusetts	","Worcester	",,,,,
United States of America,"Michigan	","Ann Arbor	",les États-Unis d'Amérique,"Michigan	","Ann Arbor	",,,,,
United States of America,"Michigan	","Clinton	",les États-Unis d'Amérique,"Michigan	","Clinton	",,,,,
United States of America,"Michigan	","Detroit	",les États-Unis d'Amérique,"Michigan	","Detroit	",,,,,
United States of America,"Michigan	","Grand Rapids	",les États-Unis d'Amérique,"Michigan	","Grand Rapids	",,,,,
